Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode,Source,DDLat,DDLon,ORIG_OID
10,9,2019,21.311078,-157.780907,0.01,Oahu,2019_OA_0057854, ,21.31107800N,157.78090700W,10925
18,5,2011,20.8812637,-156.6747589,0.1,Maui,MA837,Maui County,20.88126370N,156.67475890W,11928
13,5,2017,21.301827,-157.694586,0.1,Oahu,2017_OA_0029269, ,21.30182700N,157.69458600W,11432
16,9,2005,20.8899536,-156.6747437,0,Maui,MA674,Maui County,20.88995360N,156.67474370W,11929
19,1,2013,21.374942,-157.780845,0.01,Oahu,2013_OA_0004286, ,21.37494200N,157.78084500W,10926
5,2,2010,20.8767395,-156.6746979,0.5,Maui,MA909,Maui County,20.87673950N,156.67469790W,11930
10,9,2020,21.353946,-157.780752,0.01,Oahu,2020_OA_0052667, ,21.35394600N,157.78075200W,10927
9,9,2016,21.301523,-157.694572,0.01,Oahu,2016_OA_0051942, ,21.30152300N,157.69457200W,11433
4,7,2010,20.8847942,-156.6746674,3,Maui,MA765,Maui County,20.88479420N,156.67466740W,11931
18,9,2020,21.286599,-157.780651,5,Oahu,2020_OA_0054455, ,21.28659900N,157.78065100W,10928
20,2,2011,20.8769817,-156.6746674,0.1,Maui,MA905,Maui County,20.87698170N,156.67466740W,11932
5,7,2009,21.3290997,-157.6938171,0.05,Oahu,OA6839,Honolulu Fire Dept,21.32909970N,157.69381710W,11434
23,3,2012,20.87186,-156.674388,0.05,Maui,2012_MA_0003370, ,20.87186000N,156.67438800W,11933
20,9,2020,21.286599,-157.780651,0.02,Oahu,2020_OA_0054875, ,21.28659900N,157.78065100W,10929
4,7,2009,21.3290997,-157.6938171,0.01,Oahu,OA6838,Honolulu Fire Dept,21.32909970N,157.69381710W,11435
22,3,2016,20.96202859,-156.6743826,2,Maui,2016_MA_0003962, ,20.96202859N,156.67438263W,11934
22,5,2016,21.28031,-157.780617,0.01,Oahu,2016_OA_0030235, ,21.28031000N,157.78061700W,10930
8,10,2011,21.2751751,-157.6937408,6,Oahu,OA6840,Honolulu Fire Dept,21.27517510N,157.69374080W,11436
9,9,2014,20.96181108,-156.6743503,50,Maui,2014_MA_0011192, ,20.96181108N,156.67435030W,11935
24,5,2017,21.277938,-157.779695,0.01,Oahu,2017_OA_0031659, ,21.27793800N,157.77969500W,10931
3,1,2010,21.3282452,-157.6936646,0.05,Oahu,OA6841,Honolulu Fire Dept,21.32824520N,157.69366460W,11437
10,10,2020,20.96170587,-156.6743181,500,Maui,2020_MA_0012301, ,20.96170587N,156.67431812W,11936
10,3,2001,21.2805786,-157.7790375,0.1,Oahu,OA6509,Honolulu Fire Dept,21.28057860N,157.77903750W,10932
16,9,2018,21.332011,-157.693511,0.01,Oahu,2018_OA_0055376, ,21.33201100N,157.69351100W,11438
23,1,2011,20.8766823,-156.6743011,0.01,Maui,MA911,Maui County,20.87668230N,156.67430110W,11937
10,7,2007,21.277689,-157.7789612,0.1,Oahu,OA6510,Honolulu Fire Dept,21.27768900N,157.77896120W,10933
1,6,2001,21.3288784,-157.6933289,0.1,Oahu,OA6842,Honolulu Fire Dept,21.32887840N,157.69332890W,11439
31,3,2019,20.96184057,-156.6741951,3,Maui,2019_MA_0004780, ,20.96184057N,156.67419505W,11938
19,5,2016,21.289194,-157.778368,35,Oahu,2016_OA_0029496, ,21.28919400N,157.77836800W,10934
31,12,2001,21.3288784,-157.6933289,0.1,Oahu,OA6843,Honolulu Fire Dept,21.32887840N,157.69332890W,11440
5,7,2015,20.97449919,-156.6740776,0.25,Maui,2015_MA_0008624, ,20.97449919N,156.67407761W,11939
27,9,2013,21.28163,-157.778052,0.01,Oahu,2013_OA_0053709, ,21.28163000N,157.77805200W,10935
11,6,2005,21.3288784,-157.6933289,0.1,Oahu,OA6844,Honolulu Fire Dept,21.32887840N,157.69332890W,11441
27,7,2005,20.8905315,-156.6740723,0,Maui,MA664,Maui County,20.89053150N,156.67407230W,11940
18,5,2016,21.290419,-157.777776,7,Oahu,2016_OA_0029208, ,21.29041900N,157.77777600W,10936
6,7,2017,21.30046,-157.69318,2,Oahu,2017_OA_0040538, ,21.30046000N,157.69318000W,11442
27,4,2003,20.8796082,-156.673996,0,Maui,MA854,Maui County,20.87960820N,156.67399600W,11941
21,5,2016,21.291432,-157.777287,0.01,Oahu,2016_OA_0030025, ,21.29143200N,157.77728700W,10937
20,6,2012,21.275005,-157.6928,1,Oahu,2012_OA_0031349, ,21.27500500N,157.69280000W,11443
30,5,2009,21.4057217,-157.7772369,0.01,Oahu,OA6511,Honolulu Fire Dept,21.40572170N,157.77723690W,10938
7,5,2017,21.389155,-157.775872,0.01,Oahu,2017_OA_0027955, ,21.38915500N,157.77587200W,10939
14,7,2005,20.8771152,-156.6739349,0,Maui,MA903,Maui County,20.87711520N,156.67393490W,11942
26,8,2003,21.274992,-157.6927948,100,Oahu,OA6845,Honolulu Fire Dept,21.27499200N,157.69279480W,11444
10,7,2009,21.2866154,-157.7750397,0.1,Oahu,OA6512,Honolulu Fire Dept,21.28661540N,157.77503970W,10940
9,8,2018,20.97981265,-156.6738921,0.01,Maui,2018_MA_0010807, ,20.97981265N,156.67389215W,11943
28,8,2003,21.274992,-157.6927948,0.1,Oahu,OA6846,Honolulu Fire Dept,21.27499200N,157.69279480W,11445
11,5,2007,21.2771225,-157.7736359,1,Oahu,OA6513,Honolulu Fire Dept,21.27712250N,157.77363590W,10941
19,9,2011,20.8769932,-156.6737823,0.01,Maui,MA904,Maui County,20.87699320N,156.67378230W,11944
25,5,2017,21.30061,-157.692719,0.01,Oahu,2017_OA_0031906, ,21.30061000N,157.69271900W,11446
16,10,2008,21.2771225,-157.7736359,0.01,Oahu,OA6514,Honolulu Fire Dept,21.27712250N,157.77363590W,10942
15,8,2008,20.9283562,-156.6736908,0.01,Maui,MA268,Maui County,20.92835620N,156.67369080W,11945
23,5,2017,21.304433,-157.692677,2,Oahu,2017_OA_0031469, ,21.30443300N,157.69267700W,11447
8,9,2014,21.276883,-157.772204,0.01,Oahu,2014_OA_0047348, ,21.27688300N,157.77220400W,10943
27,7,2005,20.8897781,-156.6734619,80,Maui,MA677,Maui County,20.88977810N,156.67346190W,11946
6,5,2017,21.307588,-157.692549,0.1,Oahu,2017_OA_0027800, ,21.30758800N,157.69254900W,11448
23,9,2018,21.276875,-157.772168,0.01,Oahu,2018_OA_0056736, ,21.27687500N,157.77216800W,10944
29,12,2012,20.87221854,-156.6733187,0.1,Maui,2012_MA_0014445, ,20.87221854N,156.67331865W,11947
4,7,2017,21.288089,-157.692486,0.01,Oahu,2017_OA_0040305, ,21.28808900N,157.69248600W,11449
10,5,2003,21.3988552,-157.7713318,10,Oahu,OA6515,Honolulu Fire Dept,21.39885520N,157.77133180W,10945
17,5,2001,20.9646835,-156.6732178,0,Maui,MA169,Maui County,20.96468350N,156.67321780W,11948
5,7,2005,21.3297749,-157.6923981,1,Oahu,OA6850,Honolulu Fire Dept,21.32977490N,157.69239810W,11450
31,5,2020,21.413914,-157.770794,0.01,Oahu,2020_OA_0031597, ,21.41391400N,157.77079400W,10946
3,6,2007,20.8755398,-156.6731873,0.1,Maui,MA924,Maui County,20.87553980N,156.67318730W,11949
30,6,2002,21.3297749,-157.6923981,0.5,Oahu,OA6848,Honolulu Fire Dept,21.32977490N,157.69239810W,11451
15,1,2003,21.2876244,-157.7702942,1,Oahu,OA6516,Honolulu Fire Dept,21.28762440N,157.77029420W,10947
2,9,2006,20.9479332,-156.6730652,0,Maui,MA187,Maui County,20.94793320N,156.67306520W,11950
7,9,2002,21.3297749,-157.6923981,0.1,Oahu,OA6849,Honolulu Fire Dept,21.32977490N,157.69239810W,11452
4,7,2003,21.2792645,-157.7698212,0.1,Oahu,OA6517,Honolulu Fire Dept,21.27926450N,157.76982120W,10948
18,12,2011,20.8722305,-156.6729431,0.01,Maui,MA986,Maui County,20.87223050N,156.67294310W,11951
5,7,2005,21.3297749,-157.6923981,0.1,Oahu,OA6851,Honolulu Fire Dept,21.32977490N,157.69239810W,11453
1,1,2008,21.2792301,-157.7696686,0.1,Oahu,OA6518,Honolulu Fire Dept,21.27923010N,157.76966860W,10949
22,10,2019,20.96261471,-156.6728941,1000,Maui,2019_MA_0015548, ,20.96261471N,156.67289414W,11952
31,12,2005,21.3297749,-157.6923981,0.1,Oahu,OA6852,Honolulu Fire Dept,21.32977490N,157.69239810W,11454
16,4,2001,21.3804531,-157.7695923,0.1,Oahu,OA6519,Honolulu Fire Dept,21.38045310N,157.76959230W,10950
11,5,2007,20.8759193,-156.6728516,0.1,Maui,MA919,Maui County,20.87591930N,156.67285160W,11953
31,8,2009,21.3297749,-157.6923981,0.01,Oahu,OA6853,Honolulu Fire Dept,21.32977490N,157.69239810W,11455
27,2,2020,20.52869819,-156.6726823,9000,Maui,2020_MA_0003089, ,20.52869819N,156.67268229W,11954
14,2,2020,21.278984,-157.769311,0.01,Oahu,2020_OA_0010105, ,21.27898400N,157.76931100W,10951
11,6,2018,21.329874,-157.69224,0.02,Oahu,2018_OA_0035420, ,21.32987400N,157.69224000W,11456
29,9,2005,20.889843,-156.6726685,125,Maui,MA676,Maui County,20.88984300N,156.67266850W,11955
23,12,2011,21.4138451,-157.7691956,0.1,Oahu,OA6521,Honolulu Fire Dept,21.41384510N,157.76919560W,10952
3,7,2020,21.329874,-157.69224,0.01,Oahu,2020_OA_0038374, ,21.32987400N,157.69224000W,11457
10,6,2011,20.8724556,-156.6726685,0.01,Maui,MA982,Maui County,20.87245560N,156.67266850W,11956
24,6,2005,21.2855263,-157.7691956,3,Oahu,OA6520,Honolulu Fire Dept,21.28552630N,157.76919560W,10953
3,7,2020,21.329874,-157.69224,0.01,Oahu,2020_OA_0038403, ,21.32987400N,157.69224000W,11458
30,7,2011,20.8728828,-156.6725464,0.25,Maui,MA974,Maui County,20.87288280N,156.67254640W,11957
30,6,2006,21.3549461,-157.769043,4,Oahu,OA6523,Honolulu Fire Dept,21.35494610N,157.76904300W,10954
27,9,2020,21.329874,-157.69224,0.01,Oahu,2020_OA_0056462, ,21.32987400N,157.69224000W,11459
4,3,2016,20.87261846,-156.6724634,2,Maui,2016_MA_0003075, ,20.87261846N,156.67246336W,11958
18,6,2006,21.3549461,-157.769043,1,Oahu,OA6522,Honolulu Fire Dept,21.35494610N,157.76904300W,10955
7,12,2020,21.329874,-157.69224,0.01,Oahu,2020_OA_0070799, ,21.32987400N,157.69224000W,11460
14,12,2011,20.8727837,-156.6722717,0.25,Maui,MA976,Maui County,20.87278370N,156.67227170W,11959
17,9,2020,21.360629,-157.768857,0.2,Oahu,2020_OA_0054323, ,21.36062900N,157.76885700W,10956
8,7,2017,21.288136,-157.691781,0.01,Oahu,2017_OA_0041125, ,21.28813600N,157.69178100W,11461
14,7,2006,20.8838577,-156.6722565,0,Maui,MA775,Maui County,20.88385770N,156.67225650W,11960
25,6,2005,21.2834072,-157.7683105,5,Oahu,OA6524,Honolulu Fire Dept,21.28340720N,157.76831050W,10957
17,7,2017,21.289534,-157.691518,0.25,Oahu,2017_OA_0043244, ,21.28953400N,157.69151800W,11462
22,4,2005,20.8730335,-156.6721191,0,Maui,MA969,Maui County,20.87303350N,156.67211910W,11961
7,8,2009,21.2761211,-157.7681885,0.01,Oahu,OA6525,Honolulu Fire Dept,21.27612110N,157.76818850W,10958
15,6,2011,21.3258266,-157.6914368,0.01,Oahu,OA6854,Honolulu Fire Dept,21.32582660N,157.69143680W,11463
18,6,2018,20.9297676,-156.6720509,0.5,Maui,2018_MA_0008294, ,20.92976760N,156.67205087W,11962
31,8,2006,21.2759876,-157.7674713,1,Oahu,OA6526,Honolulu Fire Dept,21.27598760N,157.76747130W,10959
20,2,2004,21.2744122,-157.6914215,1,Oahu,OA6855,Honolulu Fire Dept,21.27441220N,157.69142150W,11464
30,9,2005,20.8901463,-156.6719971,0,Maui,MA670,Maui County,20.89014630N,156.67199710W,11963
14,5,2003,21.4074402,-157.7674103,1,Oahu,OA6527,Honolulu Fire Dept,21.40744020N,157.76741030W,10960
17,5,2017,21.299774,-157.691373,0.01,Oahu,2017_OA_0029985, ,21.29977400N,157.69137300W,11465
24,5,2012,20.86901674,-156.6717471,0.01,Maui,2012_MA_0005726, ,20.86901674N,156.67174710W,11964
31,5,2012,21.407454,-157.76741,0.01,Oahu,2012_OA_0027610, ,21.40745400N,157.76741000W,10961
17,5,2017,21.299639,-157.691278,0.01,Oahu,2017_OA_0030024, ,21.29963900N,157.69127800W,11466
29,1,2012,20.8689967,-156.6717471,0.01,Maui,2012_MA_0001158, ,20.86899670N,156.67174710W,11965
8,8,2008,21.3667564,-157.7673492,0.1,Oahu,OA6529,Honolulu Fire Dept,21.36675640N,157.76734920W,10962
23,5,2001,21.2893677,-157.6911926,1,Oahu,OA6856,Honolulu Fire Dept,21.28936770N,157.69119260W,11467
24,6,2005,21.2851791,-157.7669678,50,Oahu,OA6530,Honolulu Fire Dept,21.28517910N,157.76696780W,10963
10,2,2012,20.8689967,-156.6717471,0.01,Maui,2012_MA_0001647, ,20.86899670N,156.67174710W,11966
14,4,2017,21.299132,-157.691178,0.01,Oahu,2017_OA_0023128, ,21.29913200N,157.69117800W,11468
15,11,2019,21.35787,-157.766923,0.01,Oahu,2019_OA_0072130, ,21.35787000N,157.76692300W,10964
5,7,2012,20.86899669,-156.6715862,0.01,Maui,2012_MA_0007316, ,20.86899669N,156.67158617W,11967
20,5,2017,21.299132,-157.691178,0.01,Oahu,2017_OA_0030714, ,21.29913200N,157.69117800W,11469
9,1,2003,21.3772831,-157.7668457,1,Oahu,OA6532,Honolulu Fire Dept,21.37728310N,157.76684570W,10965
19,9,2005,20.8790436,-156.6715546,0,Maui,MA866,Maui County,20.87904360N,156.67155460W,11968
15,4,2017,21.298721,-157.69066,0.05,Oahu,2017_OA_0023436, ,21.29872100N,157.69066000W,11470
6,9,2008,20.8788395,-156.6715546,0.1,Maui,MA871,Maui County,20.87883950N,156.67155460W,11969
20,3,2017,21.298207,-157.690171,0.01,Oahu,2017_OA_0017820, ,21.29820700N,157.69017100W,11471
23,8,2002,21.3772831,-157.7668457,0.1,Oahu,OA6531,Honolulu Fire Dept,21.37728310N,157.76684570W,10966
5,9,2018,20.86937284,-156.6715406,1,Maui,2018_MA_0012206, ,20.86937284N,156.67154060W,11970
28,5,2001,21.2959747,-157.6890106,1,Oahu,OA6859,Honolulu Fire Dept,21.29597470N,157.68901060W,11472
19,1,2003,21.3772831,-157.7668457,0.1,Oahu,OA6533,Honolulu Fire Dept,21.37728310N,157.76684570W,10967
15,5,2001,20.9812565,-156.671402,0,Maui,MA163,Maui County,20.98125650N,156.67140200W,11971
4,7,2004,21.2989368,-157.6882782,0.1,Oahu,OA6860,Honolulu Fire Dept,21.29893680N,157.68827820W,11473
17,2,2003,21.3772831,-157.7668457,0.1,Oahu,OA6534,Honolulu Fire Dept,21.37728310N,157.76684570W,10968
5,12,2014,20.87030516,-156.6713797,0.01,Maui,2014_MA_0015034, ,20.87030516N,156.67137967W,11972
3,5,2005,21.2759743,-157.6878662,0.1,Oahu,OA6861,Honolulu Fire Dept,21.27597430N,157.68786620W,11474
19,6,2003,21.3772831,-157.7668457,0.1,Oahu,OA6535,Honolulu Fire Dept,21.37728310N,157.76684570W,10969
4,7,2014,20.86940291,-156.6713797,0.01,Maui,2014_MA_0008279, ,20.86940291N,156.67137967W,11973
7,10,2011,21.2759533,-157.6877899,30,Oahu,OA6863,Honolulu Fire Dept,21.27595330N,157.68778990W,11475
6,8,2007,21.3772831,-157.7668457,0.1,Oahu,OA6536,Honolulu Fire Dept,21.37728310N,157.76684570W,10970
29,5,2020,20.86927259,-156.6713797,5,Maui,2020_MA_0006857, ,20.86927259N,156.67137967W,11974
8,10,2011,21.2759533,-157.6877899,1,Oahu,OA6864,Honolulu Fire Dept,21.27595330N,157.68778990W,11476
13,5,2013,21.377297,-157.766842,0.1,Oahu,2013_OA_0027870, ,21.37729700N,157.76684200W,10971
27,6,2007,20.8904552,-156.6713562,39,Maui,MA667,Maui County,20.89045520N,156.67135620W,11975
9,11,2003,21.2759399,-157.6877899,0.1,Oahu,OA6862,Honolulu Fire Dept,21.27593990N,157.68778990W,11477
9,6,2015,21.377305,-157.766791,0.01,Oahu,2015_OA_0032643, ,21.37730500N,157.76679100W,10972
10,12,2005,20.8792458,-156.6711121,3,Maui,MA860,Maui County,20.87924580N,156.67111210W,11976
4,7,2005,21.3262424,-157.6875153,1,Oahu,OA6865,Honolulu Fire Dept,21.32624240N,157.68751530W,11478
4,7,2002,21.4061108,-157.7661133,0.2,Oahu,OA6537,Honolulu Fire Dept,21.40611080N,157.76611330W,10973
18,2,2005,20.8851509,-156.6710663,0,Maui,MA760,Maui County,20.88515090N,156.67106630W,11977
29,6,2013,21.302883,-157.687114,0.01,Oahu,2013_OA_0037007, ,21.30288300N,157.68711400W,11479
10,10,2020,21.379666,-157.766066,0.01,Oahu,2020_OA_0059149, ,21.37966600N,157.76606600W,10974
1,1,2014,20.88103319,-156.6710553,0.01,Maui,2014_MA_0000038, ,20.88103319N,156.67105530W,11978
14,7,2003,21.2764511,-157.6865082,0.1,Oahu,OA6866,Honolulu Fire Dept,21.27645110N,157.68650820W,11480
17,6,2007,21.4065857,-157.7657776,0.1,Oahu,OA6538,Honolulu Fire Dept,21.40658570N,157.76577760W,10975
1,3,2016,20.86943299,-156.6710363,2,Maui,2016_MA_0002928, ,20.86943299N,156.67103635W,11979
21,7,2009,21.3058109,-157.6858215,0.01,Oahu,OA6867,Honolulu Fire Dept,21.30581090N,157.68582150W,11481
5,8,2010,21.3997326,-157.7654114,0.01,Oahu,OA6539,Honolulu Fire Dept,21.39973260N,157.76541140W,10976
13,10,2014,20.86946306,-156.6709827,0.01,Maui,2014_MA_0012754, ,20.86946306N,156.67098270W,11980
2,8,2003,21.3060188,-157.6844482,1,Oahu,OA6868,Honolulu Fire Dept,21.30601880N,157.68444820W,11482
25,7,2009,21.3743248,-157.7654114,0.01,Oahu,OA6540,Honolulu Fire Dept,21.37432480N,157.76541140W,10977
2,6,2012,21.29629,-157.684205,0.1,Oahu,2012_OA_0028056, ,21.29629000N,157.68420500W,11483
2,6,2007,20.8763809,-156.6708832,1.5,Maui,MA914,Maui County,20.87638090N,156.67088320W,11981
29,8,2019,21.400566,-157.764979,4,Oahu,2019_OA_0054960, ,21.40056600N,157.76497900W,10978
2,8,2017,21.306308,-157.683716,0.1,Oahu,2017_OA_0046458, ,21.30630800N,157.68371600W,11484
4,10,2013,20.86949673,-156.6708459,0.01,Maui,2013_MA_0012090, ,20.86949673N,156.67084587W,11982
10,1,2009,21.3984165,-157.7649078,0.01,Oahu,OA6541,Honolulu Fire Dept,21.39841650N,157.76490780W,10979
29,11,2018,21.325781,-157.683185,0.02,Oahu,2018_OA_0071061, ,21.32578100N,157.68318500W,11485
10,11,2011,20.8697186,-156.6706848,0.01,Maui,MA1045,Maui County,20.86971860N,156.67068480W,11983
9,9,2008,21.2759991,-157.7645569,0.01,Oahu,OA6542,Honolulu Fire Dept,21.27599910N,157.76455690W,10980
30,7,2009,21.2936687,-157.6801453,0.25,Oahu,OA6870,Honolulu Fire Dept,21.29366870N,157.68014530W,11486
9,10,2011,20.8699379,-156.670639,0.01,Maui,MA1039,Maui County,20.86993790N,156.67063900W,11984
11,11,2019,21.359102,-157.764459,0.5,Oahu,2019_OA_0071276, ,21.35910200N,157.76445900W,10981
3,9,2002,21.3242073,-157.680069,0.1,Oahu,OA6871,Honolulu Fire Dept,21.32420730N,157.68006900W,11487
9,5,2010,20.8705235,-156.6705627,0.1,Maui,MA1011,Maui County,20.87052350N,156.67056270W,11985
26,7,2008,21.394722,-157.7644501,0.1,Oahu,OA6545,Honolulu Fire Dept,21.39472200N,157.76445010W,10982
20,3,2008,21.2996845,-157.6800537,0.2,Oahu,OA6872,Honolulu Fire Dept,21.29968450N,157.68005370W,11488
13,3,2010,20.8707523,-156.670517,0.01,Maui,MA1005,Maui County,20.87075230N,156.67051700W,11986
6,1,2012,21.394655,-157.764344,0.01,Oahu,2012_OA_0001005, ,21.39465500N,157.76434400W,10983
13,9,2014,21.299188,-157.680034,0.25,Oahu,2014_OA_0048201, ,21.29918800N,157.68003400W,11489
2,12,2011,20.8695965,-156.6705017,0.01,Maui,MA1051,Maui County,20.86959650N,156.67050170W,11987
6,10,2020,21.39346,-157.764244,0.01,Oahu,2020_OA_0058401, ,21.39346000N,157.76424400W,10984
9,6,2010,21.3059273,-157.6790009,0.1,Oahu,OA6873,Honolulu Fire Dept,21.30592730N,157.67900090W,11490
19,10,2013,20.86954889,-156.67048,0.25,Maui,2013_MA_0012707, ,20.86954889N,156.67048004W,11988
16,2,2005,21.3915653,-157.7640839,0.1,Oahu,OA6547,Honolulu Fire Dept,21.39156530N,157.76408390W,10985
9,7,2010,21.3059273,-157.6790009,0.01,Oahu,OA6874,Honolulu Fire Dept,21.30592730N,157.67900090W,11491
2,10,2010,20.8697376,-156.6704712,0.01,Maui,MA1044,Maui County,20.86973760N,156.67047120W,11989
5,2,2009,21.374876,-157.763916,0.01,Oahu,OA6548,Honolulu Fire Dept,21.37487600N,157.76391600W,10986
30,9,2011,20.8699436,-156.6703796,0.01,Maui,MA1037,Maui County,20.86994360N,156.67037960W,11990
15,12,2012,21.306643,-157.678955,0.1,Oahu,2012_OA_0065933, ,21.30664300N,157.67895500W,11492
28,7,2001,21.371912,-157.7637939,0.1,Oahu,OA6549,Honolulu Fire Dept,21.37191200N,157.76379390W,10987
27,12,2018,20.86850296,-156.6703026,0.01,Maui,2018_MA_0017730, ,20.86850296N,156.67030263W,11991
5,2,2017,21.301509,-157.678922,0.01,Oahu,2017_OA_0008351, ,21.30150900N,157.67892200W,11493
18,9,2020,21.359109,-157.763601,0.25,Oahu,2020_OA_0054433, ,21.35910900N,157.76360100W,10988
25,8,2011,20.8696022,-156.6702576,0.01,Maui,MA1048,Maui County,20.86960220N,156.67025760W,11992
7,7,2010,21.3066673,-157.678894,1,Oahu,OA6876,Honolulu Fire Dept,21.30666730N,157.67889400W,11494
18,11,2019,21.359106,-157.763588,0.1,Oahu,2019_OA_0072702, ,21.35910600N,157.76358800W,10989
1,11,2009,20.8812428,-156.6702118,0.01,Maui,MA838,Maui County,20.88124280N,156.67021180W,11993
12,7,2010,21.3066673,-157.678894,0.25,Oahu,OA6877,Honolulu Fire Dept,21.30666730N,157.67889400W,11495
25,5,2009,21.3765945,-157.763504,0.01,Oahu,OA6550,Honolulu Fire Dept,21.37659450N,157.76350400W,10990
24,5,2000,20.8696918,-156.6700897,0,Maui,MA1046,Maui County,20.86969180N,156.67008970W,11994
12,8,2020,21.323279,-157.677131,0.01,Oahu,2020_OA_0046666, ,21.32327900N,157.67713100W,11496
4,7,2003,21.3882236,-157.7633514,0.1,Oahu,OA6551,Honolulu Fire Dept,21.38822360N,157.76335140W,10991
25,4,2005,20.8874264,-156.6700592,0,Maui,MA727,Maui County,20.88742640N,156.67005920W,11995
19,5,2020,21.322611,-157.676456,0.04,Oahu,2020_OA_0029292, ,21.32261100N,157.67645600W,11497
22,5,2003,21.4186134,-157.7631378,0.7,Oahu,OA6552,Honolulu Fire Dept,21.41861340N,157.76313780W,10992
20,6,2015,20.8694348,-156.6700563,1,Maui,2015_MA_0007842, ,20.86943480N,156.67005625W,11996
6,7,2010,21.3107948,-157.6739044,5,Oahu,OA6878,Honolulu Fire Dept,21.31079480N,157.67390440W,11498
4,7,2007,21.2857513,-157.7630463,1,Oahu,OA6553,Honolulu Fire Dept,21.28575130N,157.76304630W,10993
4,7,2012,20.865,-156.67,0.5,Maui,2012_MA_0007309, ,20.86500000N,156.67000000W,11997
29,4,2020,21.286098,-157.673721,0.05,Oahu,2020_OA_0025391, ,21.28609800N,157.67372100W,11499
1,1,2002,21.2908115,-157.7626648,0.1,Oahu,OA6554,Honolulu Fire Dept,21.29081150N,157.76266480W,10994
30,7,2002,20.9864826,-156.6699677,0,Maui,MA159,Maui County,20.98648260N,156.66996770W,11998
4,2,2017,21.285995,-157.673664,60,Oahu,2017_OA_0008157, ,21.28599500N,157.67366400W,11500
22,1,2017,21.298715,-157.762661,0.25,Oahu,2017_OA_0005150, ,21.29871500N,157.76266100W,10995
8,8,2003,20.8874683,-156.669693,0,Maui,MA726,Maui County,20.88746830N,156.66969300W,11999
9,9,2013,21.285995,-157.673664,1,Oahu,2013_OA_0050456, ,21.28599500N,157.67366400W,11501
11,9,2009,21.2985325,-157.762619,0.01,Oahu,OA6555,Honolulu Fire Dept,21.29853250N,157.76261900W,10996
10,2,2013,20.86367714,-156.6695998,0.25,Maui,2013_MA_0001812, ,20.86367714N,156.66959978W,12000
28,11,2011,21.2859955,-157.6736603,1,Oahu,OA6879,Honolulu Fire Dept,21.28599550N,157.67366030W,11502
21,1,2017,21.298546,-157.762616,1.5,Oahu,2017_OA_0004757, ,21.29854600N,157.76261600W,10997
29,6,2019,20.8637412,-156.6695905,0.5,Maui,2019_MA_0009467, ,20.86374120N,156.66959054W,12001
29,1,2017,21.286213,-157.6735,0.5,Oahu,2017_OA_0006779, ,21.28621300N,157.67350000W,11503
4,1,2003,21.4179935,-157.7622681,1,Oahu,OA6556,Honolulu Fire Dept,21.41799350N,157.76226810W,10998
3,7,2003,21.3087711,-157.6734924,5,Oahu,OA6880,Honolulu Fire Dept,21.30877110N,157.67349240W,11504
7,8,2003,20.8871441,-156.6693878,0,Maui,MA730,Maui County,20.88714410N,156.66938780W,12002
16,4,2019,21.426759,-157.762204,0.01,Oahu,2019_OA_0023883, ,21.42675900N,157.76220400W,10999
4,7,2010,21.3069363,-157.6734772,200,Oahu,OA6881,Honolulu Fire Dept,21.30693630N,157.67347720W,11505
5,5,2004,20.8874111,-156.6691895,0,Maui,MA728,Maui County,20.88741110N,156.66918950W,12003
6,1,2017,21.286808,-157.760804,0.01,Oahu,2017_OA_0001321, ,21.28680800N,157.76080400W,11000
7,7,2011,21.2956715,-157.6733093,0.05,Oahu,OA6883,Honolulu Fire Dept,21.29567150N,157.67330930W,11506
11,6,2005,20.8702412,-156.6690826,0,Maui,MA1022,Maui County,20.87024120N,156.66908260W,12004
22,6,2001,21.4318237,-157.7605743,32,Oahu,OA6557,Honolulu Fire Dept,21.43182370N,157.76057430W,11001
28,10,2009,20.8791637,-156.6690216,30,Maui,MA862,Maui County,20.87916370N,156.66902160W,12005
21,7,2003,21.2956581,-157.6733093,0.5,Oahu,OA6882,Honolulu Fire Dept,21.29565810N,157.67330930W,11507
23,6,2001,21.4318237,-157.7605743,1,Oahu,OA6558,Honolulu Fire Dept,21.43182370N,157.76057430W,11002
28,4,2003,20.8700752,-156.6688385,0,Maui,MA1027,Maui County,20.87007520N,156.66883850W,12006
25,7,2003,21.2935104,-157.6730194,1,Oahu,OA6886,Honolulu Fire Dept,21.29351040N,157.67301940W,11508
21,4,2015,20.88577571,-156.6686936,0.1,Maui,2015_MA_0005234, ,20.88577571N,156.66869356W,12007
26,12,2002,21.2849483,-157.7601166,0.1,Oahu,OA6559,Honolulu Fire Dept,21.28494830N,157.76011660W,11003
2,9,2003,21.2935104,-157.6730194,1,Oahu,OA6887,Honolulu Fire Dept,21.29351040N,157.67301940W,11509
9,6,2008,20.8701916,-156.6686554,0.1,Maui,MA1024,Maui County,20.87019160N,156.66865540W,12008
13,5,2001,21.4123306,-157.7592163,2,Oahu,OA6560,Honolulu Fire Dept,21.41233060N,157.75921630W,11004
28,7,2001,21.2935104,-157.6730194,0.1,Oahu,OA6884,Honolulu Fire Dept,21.29351040N,157.67301940W,11510
18,7,2000,20.9871254,-156.6686096,0,Maui,MA156,Maui County,20.98712540N,156.66860960W,12009
